time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.00329445633032,0.294477610039,12.3804259764,0.137933064563,0.0271749930648,0.0,-0.0798484182884,0.835333692167,3.24325242227,0.103608665218,0.0614511396726,0.0,507.9011052245594,508.70108027599326,509.03828837284544,508.0275089218196
1.3800000000000008,-0.00871644214237,0.347731111973,12.5797930616,0.143986586623,0.0308813052336,0.0,-0.101282880872,0.940379272718,3.40169873529,0.0948197615581,0.0624054510251,0.0,466.98705641147006,467.0640275455906,468.446665651854,467.77092526558494
1.4400000000000008,-0.0155329829623,0.407531053764,12.7894109776,0.150207699628,0.0344638780053,0.0,-0.126338998847,1.05353274304,3.58483082978,0.117221849601,0.0536867950679,0.0,476.0084741615522,475.3430276359785,475.9011865412499,477.6211997602591
1.5000000000000009,-0.0239859057449,0.474485335435,13.0114244699,0.157411386555,0.0380415952905,0.0,-0.155814990504,1.17899893486,3.81465127869,0.125204471679,0.0694398231251,0.0,490.26828473379356,491.43946386189356,491.5725692413235,492.17519684864504
1.560000000000001,-0.0340955326765,0.548309737244,13.2419911614,0.164906984678,0.0422166974322,0.0,-0.181565312204,1.28247111969,3.87051183894,0.124365671121,0.0698737392485,0.0,440.3866706277326,440.42629157422317,440.66253608409187,440.6075206848114
1.620000000000001,-0.0459032046521,0.628757805848,13.4775153532,0.172651791878,0.0463431211959,0.0,-0.212439134355,1.39981917207,3.97967681743,0.137140160731,0.0664788372676,0.0,458.1259232839123,457.85930727833005,457.8888477358303,458.91862452345003
1.680000000000001,-0.0597909897654,0.716923523359,13.7224922408,0.180637764112,0.0506613827267,0.0,-0.250943867638,1.5398188937,4.18517404477,0.12347113869,0.0811551904975,0.0,487.8139246901742,488.91212653252836,488.9571613626955,487.95216438571396
1.740000000000001,-0.0759980119339,0.813323467934,13.9778724795,0.188017417512,0.0554533064463,0.0,-0.289786747414,1.67416314364,4.32667312831,0.122023903395,0.0771540340994,0.0,471.3920658280256,471.0874703540775,471.8731287425095,471.77412769269705
1.8000000000000012,-0.0945541668456,0.917647632304,14.2401847179,0.194995845333,0.0601701076823,0.0,-0.32920232402,1.80390758676,4.41642849563,0.101311366384,0.0813813681776,0.0,456.81176432202625,457.1535103724844,458.55964969394506,456.92262812677393
1.8600000000000012,-0.115435056742,1.02944462831,14.505623845,0.200695609249,0.0648063381889,0.0,-0.367251067304,1.92311559817,4.43123203575,0.0777515747126,0.0674329840353,0.0,435.1599728176207,433.99547529888474,435.80651839537586,433.8402193574128
1.9200000000000013,-0.138911566835,1.14918256043,14.7753424306,0.205578321724,0.0695818204313,0.0,-0.415739738827,2.06847532854,4.55859542976,0.0877887464163,0.0967393869033,0.0,470.23179064532417,472.50122798532715,470.0931793102902,470.87530234462207
1.9800000000000013,-0.165342531825,1.27754862355,15.0517615555,0.211102404215,0.0756532877009,0.0,-0.465867957118,2.21077368359,4.65466369591,0.0994816424027,0.108863211224,0.0,462.9726351993816,463.9339981003428,462.0741975595625,463.00189471054915
2.0400000000000014,-0.194581513724,1.41365628134,15.3297275428,0.216851209957,0.0820670182356,0.0,-0.509301927557,2.32657591178,4.61076855415,0.087232963353,0.102641055442,0.0,418.9101732619874,418.37946288131513,419.84881481013656,418.79294238782364
2.1000000000000014,-0.227102764648,1.55827048503,15.6117098141,0.221576239924,0.0881103139823,0.0,-0.575365917224,2.49419766245,4.78750600742,0.0506418900596,0.0965797342724,0.0,489.48538752787414,489.0417855620573,490.3797725150142,487.65775599029854
2.1600000000000015,-0.26331514424,1.71200831156,15.8997540156,0.224602512473,0.0938208299104,0.0,-0.632223961883,2.63053408816,4.8135794103,0.0500268409474,0.092209358231,0.0,444.7455514016651,444.39508986997646,445.2986295487354,445.24990846174376
2.2200000000000015,-0.303069922844,1.87402143879,16.1895802306,0.227848769005,0.0987911941038,0.0,-0.693415048757,2.7700367406,4.84685773519,0.061213440592,0.047340451082,0.0,449.70416507879185,446.0591836563762,447.8580987352745,448.7690787354162
2.2800000000000016,-0.346989271054,2.04537893912,16.485370002,0.231093251033,0.101276090206,0.0,-0.770774263366,2.94196569547,5.01171213161,0.0333204855846,0.0256452806454,0.0,491.17739579734854,489.5662658053304,489.8324070594826,487.7549596419266
2.3400000000000016,-0.395415149447,2.22667942172,16.7892408273,0.232993861231,0.102519774394,0.0,-0.843500360605,3.10132994812,5.11655870134,0.028169022623,0.00842276144239,0.0,474.83910440579183,473.51580627543774,473.3940522439838,472.99771769164664
2.4000000000000017,-0.448347720524,2.41783091324,17.1005248489,0.234636938736,0.103018478944,0.0,-0.920882568036,3.27025642035,5.25862382591,0.0257680198244,0.0080887692114,0.0,486.354110905706,486.3289655695144,486.6253144861204,486.44563282607794
2.4600000000000017,-0.50532804573,2.61776732182,17.4146146912,0.236098545324,0.103740043647,0.0,-0.978523626602,3.39432396313,5.2110678257,0.0213845295472,0.0189225233612,0.0,428.3130626920141,429.2335424921127,428.09288102343567,427.71974764280446
2.520000000000002,-0.566117367754,2.82590275386,17.7289729985,0.237117352124,0.104843959846,0.0,-1.04785115792,3.54340888265,5.26702943455,0.00626736903371,0.0173296918397,0.0,462.4196052268937,462.2940162161041,462.2605927349098,461.0674922692335
2.580000000000002,-0.630996190747,3.04276883461,18.0458246806,0.237371507675,0.106072693509,0.0,-1.11485456616,3.68528904088,5.29435443769,-0.000172850437991,0.0261312421821,0.0,454.4656425186423,455.1706783547334,453.4167289452785,452.89885716976204
2.640000000000002,-0.699714538846,3.2676698183,18.3624275645,0.236859314969,0.10770764755,0.0,-1.17590043204,3.81126907898,5.25908061148,-0.0359012336947,0.0293960659808,0.0,433.3490637780841,433.62367053616225,436.51163937260714,433.51921461254636
2.700000000000002,-0.772668490094,3.50125850089,18.6817804291,0.234630332558,0.109658693796,0.0,-1.25601568518,3.97443715518,5.38522355266,-0.0397708397251,0.0381242472224,0.0,484.74877122490295,485.40462926096444,485.3699525621494,485.0788818315269
2.760000000000002,-0.849880545763,3.74330700299,19.0034693221,0.231886888541,0.112026306268,0.0,-1.31793248555,4.09351181497,5.33788648784,-0.0615948231746,0.0420058999903,0.0,431.6976963952342,432.0260141015785,432.8482513177335,431.00584985221025
2.820000000000002,-0.931338940651,3.99341098456,19.3265429999,0.22818763092,0.114655927156,0.0,-1.39754937883,4.24259075302,5.43066406333,-0.0617734472086,0.0472399382569,0.0,476.80295349502455,477.20366611154367,475.63102225304385,475.61488946072876
2.880000000000002,-1.01719952417,4.25150386743,19.6515491225,0.224278529789,0.117494741402,0.0,-1.46472577278,4.36001867024,5.40295968087,-0.0729444381033,0.0474603826838,0.0,440.2876958692081,440.30730642081994,438.86457792553654,437.9329126529665
2.940000000000002,-1.10764327395,4.51747508081,19.9790280123,0.220044924251,0.120389281421,0.0,-1.55029338353,4.50489136393,5.51235362239,-0.0661756011839,0.0497616003277,0.0,482.011674735627,482.186807597025,482.20370510628896,482.71147775309544
3.000000000000002,-1.20298260963,4.79147149498,20.3106469263,0.217186472763,0.123150621473,0.0,-1.62793163743,4.6277757907,5.54136439661,-0.0248282614264,0.0372397421231,0.0,459.7544541500949,458.76218825363867,456.87366671800123,460.15742764556813
3.0600000000000023,-1.30306437132,5.07281345992,20.6442593784,0.215633146405,0.124958054084,0.0,-1.70829471358,4.74989836732,5.57870157882,-0.0280986319252,0.00946746375615,0.0,462.92827209702034,460.73748340361516,462.4816294555626,462.22381123051304
3.1200000000000023,-1.40810187398,5.36159066463,20.9809045837,0.213780853661,0.125609118359,0.0,-1.79297263825,4.87555546184,5.64233536231,-0.0370900130986,0.0134838644803,0.0,470.66860881899663,470.97928882628787,471.4180037200668,470.72228735089885
3.1800000000000024,-1.5178825425,5.6572378049,21.3186241915,0.211837225817,0.126371966461,0.0,-1.86647796382,4.979006567,5.61505415021,-0.0243546289708,0.0111284722665,0.0,443.39498113097665,443.2012642439655,442.37092228800066,443.41820654742054
3.2400000000000024,-1.63261690996,5.95989536985,21.6587535457,0.211418673792,0.127162904466,0.0,-1.95800176004,5.10915849384,5.7218222642,0.0149245387903,0.017002372134,0.0,484.32385908681823,484.76540807637383,483.6699573988356,486.6198755645221
3.3000000000000025,-1.75197164309,6.26886097773,21.9984575746,0.212667124805,0.128368500665,0.0,-2.02066315967,5.18973031631,5.60214839073,0.0305404193749,0.0256512124112,0.0,412.6855456413367,413.4484843243701,413.33855861298093,414.71290244618194
3.3600000000000025,-1.87541574558,6.5831494973,22.3332854207,0.214062937227,0.130180029765,0.0,-2.09431126181,5.28654716058,5.55878605515,0.00185394502713,0.0380015332797,0.0,438.14207282297957,439.16823542598553,439.4096471336148,437.0245240538003
3.4200000000000026,-2.00378403244,6.90398827363,22.6689824445,0.213722665774,0.132820247548,0.0,-2.18482237548,5.40776601851,5.63047983597,-0.0282982624036,0.0538987680372,0.0,474.0724901680242,475.2936402817494,476.2997966526794,473.987710807098
3.4800000000000026,-2.13748186501,7.23179186794,23.007790479,0.211733432081,0.13635732362,0.0,-2.27206766666,5.51857866953,5.66277404631,-0.0452604885444,0.0675088184034,0.0,463.76142447370364,464.8317027879907,464.33611753455165,463.0027662749048
3.5400000000000027,-2.27669635386,7.5664767031,23.3500032484,0.208872461525,0.140709650134,0.0,-2.36877576065,5.6369568822,5.74369255594,-0.0530287434575,0.0810628603642,0.0,479.37533810286993,480.40801084210506,479.6541685100826,479.06250334359675
3.6000000000000028,-2.42113260631,7.90717811416,23.6924217338,0.205488353626,0.145795631773,0.0,-2.44622323047,5.71935506722,5.67057890896,-0.0641813472451,0.0912961867068,0.0,431.810313847996,432.67903206822655,432.0122629221784,431.0682732548082
3.660000000000003,-2.57015392392,8.25252059124,24.0294716875,0.201115151407,0.1515675025,0.0,-2.52166809461,5.79165746063,5.56494977458,-0.102550433227,0.104534092544,0.0,420.6169944857524,421.77057566708754,420.63196530788144,417.2897393283938
3.720000000000003,-2.72426759483,8.60269334566,24.3631942585,0.194936768685,0.158964013365,0.0,-2.61608300699,5.8799712763,5.55911331463,-0.103831238578,0.146237528183,0.0,450.2245692010167,453.5994698413576,452.25178592998674,452.1395703600997
3.780000000000003,-2.88396877916,8.95774449932,24.6952360037,0.189618126799,0.167260674741,0.0,-2.70804001577,5.95440440694,5.50912316759,-0.0686191212502,0.113392264267,0.0,438.8072929952624,436.0887896429463,436.63652249183684,439.5577504960438
3.840000000000003,-3.04884506328,9.31660632786,25.021519044,0.185187211629,0.174395538462,0.0,-2.78846084724,6.00729156877,5.3676757152,-0.0871673562293,0.128137353722,0.0,405.2320071429903,406.5697277703797,406.83591929427985,405.1662570572305
3.900000000000003,-3.21899220711,9.67888482092,25.3411944432,0.179665032764,0.182323507098,0.0,-2.88380530585,6.06808649185,5.28849851414,-0.104176945835,0.139112093074,0.0,425.543648180565,426.49908462367256,426.85103948471556,425.38887599157573
3.960000000000003,-3.39568809664,10.0453424006,25.6598024148,0.17400826661,0.190467586199,0.0,-3.00680713186,6.14630766701,5.3313617979,-0.0795506426865,0.127949698393,0.0,465.1758129815272,464.31675586534277,464.56888910357003,466.4888642341667
4.020000000000002,-3.57910246778,10.415613889,25.9767967,0.169851788189,0.198020625117,0.0,-3.10769373757,6.19561576896,5.23548027303,-0.0541207980144,0.121399504038,0.0,420.8127123152491,420.26055989387874,419.4770654112374,421.675957647923
4.080000000000001,-3.76946263231,10.7893894487,26.2917835551,0.167904741576,0.206416250575,0.0,-3.23834856107,6.26309658624,5.26359121039,-0.00734866992338,0.162722081263,0.0,458.0621521963992,461.3536263414759,460.00013900311,463.6892038393208
4.14,-3.96717266424,11.1666264193,26.6053394818,0.167804518381,0.216423427168,0.0,-3.35281185265,6.31131320481,5.18825550834,0.0077796259787,0.173868889842,0.0,427.89510686107224,428.8708339238091,427.2477106860546,428.5359800715141
4.199999999999998,-4.17278915654,11.5473833648,26.9182230411,0.167783489202,0.227399733533,0.0,-3.5019878872,6.38033870812,5.2403017671,-0.0262772937033,0.19670763741,0.0,468.96631953187955,470.7672684966714,470.8536425465185,468.2108800700122
4.259999999999997,-4.38757394989,11.9322336186,27.2341519933,0.166457166432,0.238963998302,0.0,-3.65850807218,6.44756709844,5.28978314824,-0.0148504356913,0.183318477161,0.0,471.7908371040323,470.78943818107086,469.75255164929774,470.6380141747921
4.319999999999996,-4.6113349609,12.3206223487,27.5504141474,0.165712360298,0.250180048533,0.0,-3.80111871727,6.49845749924,5.25192519854,-0.0079377268468,0.193321281583,0.0,444.36639414589376,445.21960629133736,444.20447356619513,444.7712561587282
4.379999999999995,-4.84444418528,12.7123984061,27.8666284469,0.165921741702,0.2615309037,0.0,-3.97014115905,6.56045624343,5.28762059681,0.0198916230127,0.179269629598,0.0,470.3339532949785,469.27667457907904,467.51817997420835,469.6820298151547
4.439999999999993,-5.08662597389,13.1070782651,28.1802052561,0.167336053599,0.271908372009,0.0,-4.10346031971,6.59553345664,5.16499350142,0.0300684857066,0.155744958986,0.0,419.73911161450485,417.7222206452369,418.1248935328803,419.0109221624382
4.499999999999992,-5.33773272294,13.5043134845,28.4890846771,0.169211866296,0.281484423753,0.0,-4.26753933147,6.64559982714,5.13043424329,0.0335521076949,0.166363643762,0.0,447.8332004828208,448.72016095406303,448.8678283763379,449.1508481263159
4.559999999999991,-5.59929492391,13.9048066657,28.7973013371,0.170700469912,0.291811069429,0.0,-4.45200538716,6.70408015743,5.14251734186,-0.00516101125234,0.181644525596,0.0,464.72522224498294,465.94851236810683,466.3513168324351,463.31684700036186
4.6199999999999894,-5.87159812011,14.3084941785,29.1044416824,0.170161188108,0.302753007329,0.0,-4.6256662685,6.75191341103,5.09498301985,-0.0180201386199,0.183768095454,0.0,447.10926355010463,447.3142417528228,448.50853137571437,447.46274038247367
4.679999999999988,-6.15514009899,14.7153370654,29.4106190368,0.169459932218,0.314004968845,0.0,-4.82662511376,6.80912888671,5.10994910522,-0.00134095266417,0.19415238692,0.0,468.7850451871658,469.62347234785625,468.42834953596304,469.7240489162413
4.739999999999987,-6.45020714291,15.1251723774,29.7153365736,0.169491130216,0.325365800156,0.0,-5.00987505524,6.85182738994,5.0467604188,0.00400403811391,0.177421924762,0.0,447.21685076486693,445.8860906258825,444.67191928202493,445.1096769515946
4.799999999999986,-6.75652443561,15.5375624673,30.0163608211,0.169462986669,0.335648947455,0.0,-5.2015599436,6.8942963208,4.9868017611,-0.0113910601408,0.155230841859,0.0,448.7781596827579,447.00033113005577,448.81637186394676,447.56478076585427
4.859999999999984,-7.07402761475,15.9522198657,30.3123149598,0.168434008487,0.345177469629,0.0,-5.3827253229,6.92738765932,4.87813568176,-0.0323138169204,0.165137799648,0.0,432.5352761899366,433.3936218571027,433.0395907094641,431.27546024361527
4.919999999999983,-7.40354893694,16.3692587704,30.6043593276,0.16665198577,0.355571957635,0.0,-5.60214847357,6.9734594271,4.85582895399,-0.0249288179546,0.185852960916,0.0,461.5640392387111,463.22360841796876,462.01346115669196,462.59527533561186
4.979999999999982,-7.74502797487,16.788362531,30.8912432597,0.16613681985,0.36676700187,0.0,-5.78146582993,6.99646251143,4.70688229036,0.0124535147383,0.188005423115,0.0,421.59660663293556,421.81844446234356,418.1126022873217,421.3579071464186
5.0399999999999805,-8.09878728857,17.2093825362,31.1725421326,0.166897075174,0.378244364326,0.0,-6.01137813645,7.03732248833,4.66872233463,0.0131022227132,0.197150531222,0.0,460.8418903650904,461.59846399825557,457.9826395018722,458.03412185164336
